Barcode,Product Name,Department,Brand,Supplier,total_qty,total_revenue,times_sold,avg_cost
7622202275623,Cadbury Crunchie PM89,CONFECTIONERY,,,9.0,8.01,9,0.55
5000112693669,COKE CHERRY 1.85,SOFT DRINKS,,PARFETTS,9.0,16.650000000000002,9,1.03
5000112688337,Coca Cola Classic M/Pk PM599,RETAIL GROCERY,,,9.0,53.910000000000004,9,3.83
5010102352049,ROB RTD RASP&APP PM1.19,SOFT DRINKS,,PARFETTS,9.0,10.709999999999999,9,0.68
8000500385098,KINDER BUENO CONE WHITE,ICE CREAM,,,9.0,26.910000000000004,7,1.0
5029578001085,OLD JAMAICA GINGER BEER,SOFT DRINKS,,,9.0,8.01,9,1.0
5054073095680,B/IN JAFFA CAKES PM £1.25,DEFAULT,,,9.0,11.25,9,1.0
5010455063135,HALLS SOOTHERS CHERRY,CONFECTIONERY,,,9.0,8.91,6,0.43
5010438023408,VIMTO FIZ NAS NB £1.25,SOFT DRINKS,,PARFETTS,9.0,11.25,8,0.62
7622300719654,MILKA CARAMEL CREAM 100G,CONFECTIONERY,,,9.0,20.25,8,1.0
5053990172221,Pringles S and V PM125,CRISPS & SNACKS,,,9.0,11.25,8,0.6
5053990181186,PRINGLES SOUR CR ONION PM299,CRISPS & SNACKS,,,9.0,26.910000000000004,9,1.31
5000159603645,Maltesers Treat Bag PM169,CONFECTIONERY,,,9.0,15.209999999999999,9,1.07
4010198023244,DFE TIKKA BITES,CHILLED FOODS,,,9.0,9.0,8,0.13
4017100936777,HIT COCOA CREME PM1.59,BISCUITS,,PARFETTS,9.0,14.31,8,1.12
5000382127345,CHERRYADE £1.39/2F £2.50,SOFT DRINKS,,PARFETTS,9.0,12.51,9,0.77
5000382127567,KA SPARKLING PINEAPPLE,SOFT DRINKS,,PARFETTS,9.0,10.709999999999999,7,0.66
5000382127741,BOOST SPORT MIXED BERRY,SOFT DRINKS,,PARFETTS,9.0,9.0,6,0.53
615357000490,YORKSHIRE TEA 40S £2.35,GROCERY FOOD,,PARFETTS,9.0,21.150000000000002,9,1.5966666666666667
5060296563202,DEX APPLE PENCIL PM ?1,CONFECTIONERY,,,9.0,9.0,9,0.8133333333333334
7622202245664,OREO ORIGINAL PM129,RETAIL GROCERY,,,9.0,11.61,9,0.8999999999999999
7622202245503,Mikado Mlk Choc Biscuit PM99,RETAIL GROCERY,,,9.0,8.91,9,0.64
5000168000862,Jacobs Cream Crackers PM179,RETAIL GROCERY,,,9.0,16.11,9,1.4
5000168006383,McV BOURBON CREAMS P1.35,BISCUITS,,PARFETTS,9.0,12.15,7,1.02
7622202341694,CAD 4PK BOOST £1.99,CONFECTIONERY,,PARFETTS,9.0,17.91,8,1.31
5000382128229,RUBICON MANGO 85P,SOFT DRINKS,,PARFETTS,9.0,7.6499999999999995,9,0.44
5010975010022,TUNNOCKS CHOC CARAMEL WAFERS,RETAIL GROCERY,,,9.0,14.85,8,0.85
72417330018,ML DBL CHOC COOKIE ?1.59,DEFAULT,,,9.0,14.31,9,1.06
5000168006246,McVities Drk Choc Digs PM225,RETAIL GROCERY,,,9.0,20.25,9,1.07
5000159603676,Revels Choco Treat Bag PM169,CONFECTIONERY,,,9.0,15.209999999999999,9,1.07
5059944009858,JKS GTD MTUR CHDRPM249 2/400,RETAIL GROCERY,,,9.0,22.410000000000004,8,1.0
5000112688313,DIET COKE PM £4.50 8PK,SOFT DRINKS,,PARFETTS,9.0,40.5,9,2.1766666666666667
5010052114155,TRANSFORM-A-SNACK SAUCY BBQ,CRISPS & SNACKS,,,9.0,4.5,8,0.27
5449000125019,OASIS CITRUS PUNCH,SOFT DRINKS,,,9.0,20.25,9,1.07
898999011073,VITACOCO PRESSED,RETAIL GROCERY,,,9.0,17.91,9,1.0
5010029228922,WEETABIX,CRISPS & SNACKS,,,9.0,33.21,9,2.27
5060072652175,CHEWITS BLUE RASPBERRY,CONFECTIONERY,,,9.0,6.209999999999999,8,0.36
5000116130160,B/EYE GARDEN PEAS PM1.90,FROZEN,,PARFETTS,9.0,17.099999999999998,8,1.49
5000157150745,HEINZ BAKED BEANS PM1.10,GROCERY FOOD,,PARFETTS,9.0,9.9,7,0.9
8006540994290,Fairy Original WUL PM129,RETAIL GROCERY,,,9.0,11.61,7,0.83
4062139024513,7UP ZERO PINK LEMONADE,SOFT DRINKS,,PARFETTS,9.0,12.15,9,0.7522222222222221
5035766064893,Red Stripe,ALCOHOL,,,9.0,71.91,9,5.21
5017375071059,VIMTO JELLY BABIES £1,CONFECTIONERY,,PARFETTS,9.0,9.0,8,0.59
3155930005568,DESPERADOS,ALCOHOL,,,9.0,44.910000000000004,5,0.17
50249466,SMARTIES HEXATUBE,CONFECTIONERY,,,9.0,10.35,8,0.66
24354200701,AD,BAKERY,,,9.0,11.25,8,0.46
5901356072732,TAGO WAFERS ROLLS PISTACHIO,CONFECTIONERY,,,9.0,10.709999999999999,9,0.85
8888056603930,KOKA BEEF NOODLES,GROCERY,,,9.0,6.209999999999999,6,1.0
5901356070998,tago wafers,CONFECTIONERY,,,9.0,10.709999999999999,9,1.0
90493379,REDBULL SF PINK £1.70,SOFT DRINKS,,PARFETTS,9.0,15.299999999999999,8,0.73
8850999021201,SINGHA UME LEMON SODA,SOFT DRINKS,,,9.0,14.309999999999999,5,1.0
8716101069724,HG PASTA SAL PESTO & CHEESE,CHILLED FOODS,,,9.0,21.51,6,1.0
5025840006994,GRAHAMS COTTAGE CHEESE,CHILLED,,,9.0,25.650000000000002,9,1.0
5000328029337,CHTS TW FIE JAL & CH 49P,CRISPS SNACKS & NUTS,,PARFETTS,9.0,4.41,9,0.29
5000289939201,GORDON & TONIC CAN £2.25,ARTDS,,PARFETTS,9.0,20.25,5,1.278
5740031419031,PABLO SILVER KIWI,TOBACCO,,,9.0,53.910000000000004,8,1.0
5000237206058,KP SP/RAIDERS S/BBQ 50P,CRISPS SNACKS & NUTS,,PARFETTS,9.0,4.5,6,0.3
5012035985172,Haribo Maoam Pinball PM125,CONFECTIONERY,,,9.0,11.25,9,0.6677777777777778
5027291032157,BAKEWELL CAKE,CAKES,,,9.0,35.910000000000004,9,0.1
3664346354363,TRRYS CH ORG TABLET 1.50,CONFECTIONERY,,PARFETTS,8.0,12.0,7,0.9799999999999999
5012035999605,Haribo Nostalgix PM125,CONFECTIONERY,,,8.0,10.0,8,0.5875
5027291010551,BREAD,BAKERY,,,8.0,12.72,8,1.0
8718531780286,DFE SPICY PRK SAUS PM?1,BAKERY,,,8.0,8.0,7,0.5
8716000970589,PASSOA PASSION FRUIT MARTINI 25CL,ALCOHOL,,,8.0,23.92,6,1.0
5711953145278,STARBUCKS FRAPPUCINO CARAMEL,SOFT DRINKS,,,8.0,18.0,8,1.4375
5410126696363,LOTUS BISC SW CREAM 1.85,RETAIL GROCERY,,,8.0,14.8,8,1.31
5410228292081,CORONA CERO,ALCOHOL,,,8.0,47.92,7,2.6699999999999995
5000328036939,WALKERS MAX HOT CHICKEN WINGS,CRISPS & SNACKS,,,8.0,10.8,8,0.8
5410316970518,SMIRNOFF CRSH MANGO PECH,ARTDS,,PARFETTS,8.0,26.32,8,1.89
5014379013061,STELLA ARTOIS,ALCOHOL,,,8.0,55.12,8,3.67
34000252183,HERSHY&#39;S CARAMEL BIG CUPS 79G,CONFECTIONERY,,,8.0,22.8,8,1.0
9322214011520,YELLOW TAIL SAUVIGNON BLANC,ALCOHOL,,,8.0,79.92,8,5.49
3057640535468,VOLVIC TOF MANGO,SOFT DRINKS,,,8.0,15.12,8,0.17
90493485,RBULL WTR APPLE GB £1.75,SOFT DRINKS,,PARFETTS,8.0,14.0,7,0.7299999999999999
8002371008052,ANTONELLI MAXI CROISSIANT CHOCOLATE CREAM,BAKERY,,,8.0,7.92,8,0.4
4062139024278,PEPSI DIET,SOFT DRINKS,,PARFETTS,8.0,11.12,8,0.76
4062139024360,PEPSI CREAM SODA,SOFT DRINKS,,PARFETTS,8.0,11.6,8,0.76
4062139015139,PEPSI MAX CHERRY PM85 CAN,SOFT DRINKS,,,8.0,6.8,8,0.37625
8410525149801,FINI B/RASPBERRY ROLLERS,CONFECTIONERY,,,8.0,10.0,8,1.0
5010578004039,L/F DOUBLE CREAM,CHILLED FOODS,,,8.0,17.2,7,1.0
5010478250451,Squashies Sour Chry/AppPM115,CONFECTIONERY,,,8.0,9.2,7,0.54
5059630004976,GL T/HAND REF SACK ?1.39,CARRIER BAG,,,8.0,11.12,7,0.54
5000435010778,GOLDEN VIRGINIA 30G,TOBACCO,,,8.0,229.1,8,1.0
5000166032223,PEDIGREE DOG TIN BEEF GRAVY,NON FOOD,,,8.0,14.32,5,1.01
5060188693246,G/ACRE THICK FRUIT YOG,CHILLED,,PARFETTS,8.0,5.6,6,0.49
5060137770691,POM WONDERFUL 710ML,SOFT DRINKS,,,8.0,23.92,7,1.0
5000112692501,DR PEPPER CREAM SWIRL,SOFT DRINKS,,,8.0,11.2,8,0.77
5000112688276,DR PEPPER ZERO CHERRY,SOFT DRINKS,,,8.0,11.2,8,0.77
8000500310397,NUTELLA BISCUITS T12,BISCUITS,,PARFETTS,8.0,22.32,8,1.79
5010102352070,ROB F/SHT ORANGE L/S 99P,SOFT DRINKS,,PARFETTS,8.0,7.92,7,0.45
764253950641,MCGUIGAN BLK.LABEL P/GRIG,ALCOHOL,,,8.0,75.92,6,0.17
5053990177899,CHEEZIT CHILLI CHEESE PM125,RETAIL GROCERY,,,8.0,10.0,8,1.0
5053990178520,PRINGLES CHEESE ONION PM299,RETAIL GROCERY,,,8.0,23.92,8,1.31
50375301,KLEENEX BALSAM HANKS SINGLES,HOUSEHOLD SUNDRIES,,,8.0,5.52,6,0.06
5010438023323,VIMTO FIZZY PM1.69,SOFT DRINKS,,PARFETTS,8.0,13.52,8,0.84
5029106000498,D SLICED MILD WHITE CHED,CHILLED,,PARFETTS,8.0,19.92,8,1.79
5011053013591,TOPPS JUICY DROP POP *,CONFECTIONERY,,,8.0,14.32,8,1.0
5011061162236,ZED TROPIC JAWBREAKERS PM50,CONFECTIONERY,,,8.0,4.0,8,0.31
7622202275678,CADBURY DAIRY MILK MARVELLOU,CONFECTIONERY,,,8.0,7.12,8,0.55
7622202299896,Maynards Bstts Frt Mix PM135,CONFECTIONERY,,,8.0,10.8,8,0.82
5000382129448,BARR BERRY BLAST £1,SOFT DRINKS,,PARFETTS,8.0,8.0,8,0.52
5000382128342,IRN BRU ZERO 85P,SOFT DRINKS,,PARFETTS,8.0,6.8,5,0.44000000000000006
5060296563264,DEX S/BERRY PENCIL PM ?1,CONFECTIONERY,,,8.0,8.0,8,0.7375
5060464503184,FLAMINGO PARACETAMOL CAPS,HEALTH & BEAUTY,,,8.0,15.92,8,1.0
5000168005980,McVITIES RICH TEA £1.99,BISCUITS,,PARFETTS,8.0,15.92,8,1.36
80830979,KINDER MEDIUM BAR PM50,CONFECTIONERY,,,8.0,4.0,4,0.32
80050278,FERRERO ROCHER T3 FLOW WRAP,RETAIL GROCERY,,,8.0,12.4,6,0.91
850035474105,Buzz Ballz Strawberry Rita,ALCOHOL,,,8.0,39.12,6,2.58
5000159603799,GALAXY MINSTREL T/B 1.69,CONFECTIONERY,,PARFETTS,8.0,13.52,8,1.07
5000382127765,BOOST SPORT TROPICAL BERRY,SOFT DRINKS,,PARFETTS,8.0,8.0,7,0.54
5000382127802,BOOST SPORT CLOUDY LEMON,SOFT DRINKS,,PARFETTS,8.0,8.0,8,0.58
72417199707,JAMMIE DODGERS RAS,RETAIL GROCERY,,,8.0,10.32,8,0.82
72417330001,ML CHOC&NUT COOKIE ?1.59,RETAIL GROCERY,,,8.0,12.72,8,1.06
4010198030631,DFE Frankfurter PM100,RETAIL GROCERY,,,8.0,8.0,6,0.75
4010352038107,DFE SLCD SLMI MILAN PM1,CHILLED FOODS,,,8.0,8.0,8,0.13
4025500278090,MULLERICE STRAWBERRY,CHILLED,,,8.0,8.8,7,1.0
5410316986489,SMIRNOFF,ALCOHOL,,,8.0,22.32,2,1.47
7501064193125,Modelo Especial,ALCOHOL,,,8.0,63.92,8,1.9
5060925290837,HUEL VITAMIN CHERRY/RASPBRY,SOFT DRINKS,,,8.0,15.92,8,1.0
5061083300062,SHADES SOURS ULTIMATE VIBE,RETAIL GROCERY,,,8.0,15.92,8,1.0
5012035971878,HARIBO BALLA STICKS PM1.25,CONFECTIONERY,,,8.0,10.0,7,1.0
8445291683303,NESCAFE ORIGINAL 95G PM419,CONFECTIONERY,,,8.0,33.52,8,3.01
8423735000015,CELLAR SHORT,GROCERY,,,8.0,15.92,7,1.0
4251097402888,Jack Links Beef Jerky Orig,CRISPS & SNACKS,,,8.0,14.32,8,1.04
8000500461242,KINDER BUENO WHITE 89P,CONFECTIONERY,,PARFETTS,8.0,7.12,8,0.59
8002371007666,MAXI CROSSIANT CHOCOLATE CREAM,CAKES,,,8.0,8.8,6,1.0
5054267015609,Ribena Blackcurrant PM75,RETAIL GROCERY,,,8.0,6.0,7,0.4
8003440927939,CHUPA CHUPS PINKIS £1.25,CONFECTIONERY,,PARFETTS,8.0,10.0,8,0.72
5056079901170,BOOST ENERGY CHERRY,SOFT DRINKS,,,8.0,6.0,8,0.36
5000112684650,SPRITE ZERO £1.40,SOFT DRINKS,,PARFETTS,8.0,11.2,7,0.7700000000000001
5000112684315,COCA COLA ZERO,SOFT DRINKS,,,8.0,11.2,8,0.54
5000112684339,Coca Cola Classic PM179,RETAIL GROCERY,,,8.0,14.32,7,1.01
5018297013462,TAKIS SMOKING BBQ £1.25,CRISPS SNACKS & NUTS,,PARFETTS,8.0,10.0,7,0.71
90493751,RED BULL SPR CHRRY 2.80,SOFT DRINKS,,,8.0,22.4,8,1.7
90493423,RED BULL EDTION CHERRY PM175,SOFT DRINKS,,,7.0,12.25,7,0.7299999999999999
90493560,RED BULL RUBY EDIT £1.75,SOFT DRINKS,,PARFETTS,7.0,12.25,7,0.7299999999999999
5016840000129,HIGH COMMISSIONER WHISKY,SPIRITS,,PARFETTS,7.0,76.93,6,7.0
5414150411152,BARISTA LATTE PM £1.10,SOFT DRINKS,,PARFETTS,7.0,7.700000000000001,7,0.6
5449000121134,DRPEPPER ZERO,SOFT DRINKS,,,7.0,12.950000000000001,7,1.0
5410438048034,YAZOO BANANA £2.09,SOFT DRINKS,,PARFETTS,7.0,14.629999999999999,7,1.25
5410438048010,YAZOO CHOCOLATE £2.09,SOFT DRINKS,,PARFETTS,7.0,14.629999999999999,6,1.25
5014379030600,Budweiser 4x568ml PM759,ALCOHOL,,,7.0,53.129999999999995,7,4.42
5014379030631,CORONA 4 PACK PM6.99,ALCOHOL,,,7.0,48.93,6,3.75
5019312082036,CT DD PEPPERONI PIZZA PM250,FROZEN FOODS,,,7.0,17.5,6,0.08
5017764005757,KET TORT S/C S/C 1.39,CRISPS SNACKS & NUTS,,,7.0,9.729999999999999,7,1.0
5010186020070,HARDYS VR PINOT GRIGIO,ALCOHOL,,,7.0,66.43,6,4.405
5010134923552,ECHO FALLS BLUE RASPBRRY,WINE,,PARFETTS,7.0,62.93000000000001,5,4.59
5014201701715,H W Signature Vintage Cider,ALCOHOL,,,7.0,24.43,4,1.69
5014201701845,HENRY WESTONS VINTAGE ROSE,ALCOHOL,,,7.0,22.33,5,1.0
8002230340651,APEROL SPRITZ CANS,ALCOHOL,,,7.0,20.93,4,1.0
5054267015074,Ribena Bl/currant Cord PM169,SOFT DRINKS,,,7.0,11.83,7,1.12
5010605295164,RENNIE GSL SPEARMINT *,HEALTH & BEAUTY,,,7.0,27.93,6,1.0
7622202828270,CDM CHOPPED NUT BAR 1.75,CONFECTIONERY,,PARFETTS,7.0,12.25,7,1.11
5010052115985,MARMITE CHEESE PUF £1.25,CRISPS SNACKS & NUTS,,PARFETTS,7.0,8.75,6,0.7200000000000001
5010052114179,TRANSFORM-A-SNACK CHEESE & ONION,CRISPS & SNACKS,,,7.0,3.5,7,0.27
8000500425183,NUTELLA ICE CREAM TUB,ICE CREAM,,,7.0,41.93,7,1.0
5000112688320,COCA COLA ZERO 8PK £4.50,SOFT DRINKS,,PARFETTS,7.0,31.5,7,2.3028571428571425
7622202267482,7 DAYS OREO CROISSANT,BREAD & CAKES,,PARFETTS,7.0,7.0,6,0.49
8000500417348,EAT NAT CRANBRRY MAC DRKCHOC,CONFECTIONERY,,,7.0,8.05,3,1.0
4791034071963,MALIBAN CUSTARD CREAM 200G,RETAIL GROCERY,,,7.0,6.23,7,1.0
4791034017015,MAL LEMON PUFF 200G,RETAIL GROCERY,,,7.0,6.23,6,1.0
5053990194629,PRIN BK CHICK ROYALE £2,CRISPS SNACKS & NUTS,,PARFETTS,7.0,14.0,7,1.33
615357000414,YORKSHIRE TEA DECAF 2.49,GROCERY FOOD,,PARFETTS,7.0,17.43,7,1.86
5391115000821,NOMADIC OAT CLUSTER CHOC YOG,CHILLED FOODS,,,7.0,12.530000000000001,7,0.7
682430179206,VOSS TANGERINE LEMON GRASS SPARKLING WATER,SOFT DRINKS,,,7.0,17.5,7,1.0
5391527000716,G/FELLAS DP PEPPNI PM?2.99,FROZEN,,,7.0,20.93,7,1.0
5410438047952,YAZOO BANANA £1.39,SOFT DRINKS,,PARFETTS,7.0,9.729999999999999,7,0.88
8711327637696,B&J Cookie Dough IC,FROZEN FOODS,,,7.0,45.85,5,3.45
850035474051,BUZZBALL LOTTA COLADA,ALCOHOL,,,7.0,34.23,5,1.0
5027291081025,HEN CHICKEN TIKKA PIE,COLD MEAT,,,7.0,22.75,7,1.0
8445291868472,Kit Kat 4F Milk PM89,CONFECTIONERY,,,7.0,6.23,6,0.52
5027291040558,HENLLAN TRIFLE,DEFAULT,,,7.0,18.83,7,1.0
5027291080004,HENLLEN COFFEE CAKE,BAKERY,,,7.0,27.93,6,1.0
5011273047048,ROWS SQ LT&MD HONEY 2.69,GROCERY FOOD,,PARFETTS,7.0,18.83,7,2.12
5027291032409,HELLAN FRUIT CAKE,CONFECTIONERY,,,7.0,27.93,7,1.0
5060926502182,AU VODKA JUICY PEACH 330ML,ALCOHOL,,,7.0,27.93,5,1.0
5000159603485,M&MS PEANUT TREAT BAG PM169,CONFECTIONERY,,,7.0,11.83,7,1.0614285714285716
6942417284984,SKE 600 KIWI P/F.GUA.KIT,VAPES,,,7.0,42.0,7,1.0
5027952015703,ST PIERRE PAIN AU CHOC,BAKERY,,,7.0,16.45,7,1.0
5011061162229,Z BLU RZZ J/BREAKERS 50P,CONFECTIONERY,,PARFETTS,7.0,3.5,7,0.28
6942417284878,SKE BAR 600 CHR ICE COMP,VAPES,,,7.0,42.0,7,1.0
7312040340132,MALIBU COCO & P/APP 2.19,ALCOHOL,,,7.0,15.33,5,1.21
4060800310033,7up Zero PET PM199,SOFT DRINKS,,,7.0,13.93,6,1.25
5029106000399,DEWLAY SLIC MAT WHI CHED,CHILLED,,PARFETTS,7.0,16.45,7,1.75
5029788200643,AANI PISTACHIO FLAVOUR FALUDA 290ML,CHILLED FOODS,,,7.0,13.93,7,1.0
5010933011207,CHEWITS STRAWBERRY,CONFECTIONERY,,,7.0,4.83,5,0.36
8413178425100,VIDAL SOUR MEDLEY £1.15,CONFECTIONERY,,PARFETTS,7.0,8.049999999999999,6,0.67
5000394176027,DURACELL AA PLUS,RETAIL GROCERY,,PARFETTS,7.0,33.25,6,2.39
8008440246066,Asahi Super Dry,ALCOHOL,,,7.0,29.330000000000002,5,1.8199999999999998
4062139007677,LAYS RED PAPRIKA,CRISPS & SNACKS,,,7.0,18.83,7,1.0
4062139024421,PEPSI REGULAR,SOFT DRINKS,,PARFETTS,7.0,10.15,7,0.83
8445290622624,Fruit Pastilles Bag PM125,RETAIL GROCERY,,,7.0,8.75,7,0.74
5000116128563,F/JACKS YORK PUD £1.89,FROZEN,,PARFETTS,7.0,13.229999999999999,3,1.3500000000000003
5010478390058,SOUR CHRRY&APPLE 69P,CONFECTIONERY,,PARFETTS,7.0,4.83,7,0.28
5035766185871,FOSTERS 4 PACK £6.49,BEER LAGER,,PARFETTS,7.0,45.43,7,3.6699999999999995
5000112684506,SPRITE LEMON-LIME,SOFT DRINKS,,,7.0,9.799999999999999,6,0.77
5059630004273,BURGER BUNS,RETAIL GROCERY,,,7.0,11.83,7,1.15
5059630007250,GL TONIC WATER 89P,SOFT DRINKS,,PARFETTS,7.0,6.23,5,0.37
5059630006666,GO LOCAL SPAGHETTI 1.19,GROCERY FOOD,,PARFETTS,7.0,8.33,7,0.75
5000295145139,CATHEDRAL CITY SLICED,CHILLED,,,7.0,23.03,6,1.0
5000328043838,DORITOS 3D NACHO CHEESE,CRISPS SNACKS & NUTS,,PARFETTS,7.0,9.450000000000001,7,0.9400000000000001
5063249304167,JACKS DRY RSTD  PM85 2/135,RETAIL GROCERY,,,7.0,5.95,7,1.0
5063249304204,JACKS HNYRST PNUT PM85 2/135,RETAIL GROCERY,,,7.0,5.95,6,1.0
5060926500607,AU VODKA CHERRYADE RTD,ALCOHOL,,,7.0,24.5,4,1.67
8716101070652,MIXED GREEK OLIVES,CHILLED FOODS,,,7.0,19.95,7,1.0
8717202270064,CHERRY TOMETOES,DEFAULT,,,7.0,13.93,7,1.0
5904917031261,J/B TURBO VENTILATOR,CONFECTIONERY,,PARFETTS,7.0,10.43,6,0.79
1210002009225,TROP ORAN SMOOTH LL 2.95,CHILLED,,PARFETTS,7.0,20.650000000000002,5,1.8799999999999997
1230000131742,Nerds Gummy Cluster Berry PM,CONFECTIONERY,,,7.0,17.5,6,0.93
90493720,R/BULL ENE COCONUT £1.75,SOFT DRINKS,,PARFETTS,7.0,12.25,7,0.9785714285714285
5012136000286,CRMTN OAKS PINT 4PK 5.19,CIDER,,PARFETTS,7.0,36.330000000000005,6,2.8800000000000003
5012397033337,CLIPPER,TOBACCO,,,7.0,13.93,7,1.0
8682213101785,PISTACHIO,RETAIL GROCERY,,,7.0,6.93,3,1.0
8711327370708,BJERRYS CHOCO FUDGE BROWNIE,ICE CREAM,,,7.0,48.93,7,0.13
5000171057716,J WEST TUNA STEAK SF OIL,DEFAULT,,,7.0,17.5,6,1.0
5000213027714,GUIN DRAUGHT 0% 4PK 5.99,BEER LAGER,,PARFETTS,7.0,41.93,6,3.75
5061064444020,PIXL NCSALTS BLU.BERRY RASPBERRY,VAPES,,,7.0,20.93,2,1.0
8445291762572,NEST JELLY TOTS £1.25,CONFECTIONERY,,PARFETTS,7.0,8.75,7,0.74
5060151180766,CLAY OVEN BAKERY NAAN,CHILLED FOODS,,,6.0,12.899999999999999,6,1.0
7622202815676,MAYNARDS JELLY BABIES £1,CONFECTIONERY,,PARFETTS,6.0,6.0,5,0.52
5056784914601,MONSTER ULTRA 4 PK £5.49,SOFT DRINKS,,PARFETTS,6.0,32.94,6,3.1
8000430133035,GALBANI MOZZARELLA,CHILLED FOODS,,,6.0,12.54,5,0.17
8000500418208,NUTELLA H/NUT CHOC SPD PM369,RETAIL GROCERY,,,6.0,22.14,6,2.9599999999999995
5019312089448,CT THIN MEAT FEAST PM275,FROZEN FOODS,,,6.0,16.5,5,1.0
5019312089431,CT THIN TRP CHSE PIZZA PM275,FROZEN FOODS,,,6.0,16.5,5,1.0
5020628004391,Thatchers Blood Orange PM679,ALCOHOL,,,6.0,40.74,6,4.4
8857126105124,YOUNGER FARM SOUR CREAM AND ONION,CONFECTIONERY,,,6.0,11.94,6,1.0
5019029341167,WHLE CKD BEETROOT 4PK,FRUIT & VEG,,,6.0,7.199999999999999,6,0.06
5010102352131,F/SHT SUMMR FRT LS 99P,SOFT DRINKS,,PARFETTS,6.0,5.9399999999999995,6,0.53
5056079901132,BOOST ENERGY ORIGINAL,SOFT DRINKS,,,6.0,4.5,5,0.36
5054563060471,PIRITEZE GSL ALLERGY,HEALTH & BEAUTY,,,6.0,26.94,6,0.17
5016049703715,PRIMULA SOUR CREAM  CHIVE,CHILLED FOODS,,,6.0,8.7,5,0.08
5016840164203,GLENS VODKA PM £9.99,SPIRITS,,PARFETTS,6.0,59.94,6,6.669999999999999
34000937820,REESES,CONFECTIONERY,,,6.0,5.699999999999999,6,1.0
8801073216969,BULDAK POT NOODLE,GROCERY,,,6.0,18.0,6,1.0
5411188099154,ALPRO SIMPLY PLAIN,CHILLED FOODS,,,6.0,15.899999999999999,6,1.0
766200886010,BIGGA FRUIT PUNCH,SOFT DRINKS,,,6.0,10.5,6,0.94
5059319036748,KELLOGG BRAN FLAKES 3.49,GROCERY FOOD,,PARFETTS,6.0,20.94,6,2.75
5059319036861,CRUNCHY NUT PM £3.69,GROCERY FOOD,,PARFETTS,6.0,22.14,6,2.8800000000000003
4251097420165,PEPERAMI ORIGINAL PM125,RETAIL GROCERY,,,6.0,7.5,4,1.0
42247340,WRIGLEY EXTRA WHT BUBLEMINT,CONFECTIONERY,,,6.0,5.1,6,0.36999999999999994
5010238021994,CADBURY FLAKE TUB IC,ICE CREAM,,,6.0,41.94,6,1.0
5010438023392,VIMTO FIZZY NB £1.25,SOFT DRINKS,,PARFETTS,6.0,7.5,6,0.62
5054073094652,JUMBO KITCHEN TOWEL,HEALTH & BEAUTY,,,6.0,7.74,5,1.0
5053990178551,Pringles Prn Cocktail PM299,CRISPS & SNACKS,,,6.0,17.94,6,1.6033333333333335
5053990182985,PRINGLES STEAK PM2.99,CRISPS & SNACKS,,,6.0,17.94,6,1.75
5050028388784,TYPHOO LEMON ICED TEA,SOFT DRINKS,,,6.0,7.5,6,1.0
8002270018213,SAN PELLEGRINO,RETAIL GROCERY,,,6.0,11.94,4,1.0
5000112669657,Coca Cola Zero PM199,SOFT DRINKS,,,6.0,11.94,6,1.08
5000112662139,COKE CHERRY PM?2.49,RETAIL GROCERY,,,6.0,14.940000000000001,5,1.6
3057640319648,VOLVIC STRAWBERRY SUGAR FREE,SOFT DRINKS,,,6.0,9.3,6,0.64
5014379031256,San Miguel PM799,ALCOHOL,,,6.0,47.94,6,5.21
9311471890603,NOT GUILTY PINOT GRIGIO,WINE,,PARFETTS,6.0,34.74,5,3.5
9322214006205,YELLOW TAIL CHARDONNAY,ALCOHOL,,,6.0,59.94,6,5.663333333333334
9310415013207,McGUIGAN PINOT GRIGIO,ALCOHOL,,,6.0,47.94,4,1.0
5000112693645,FANTA ORANGE 90P,SOFT DRINKS,,PARFETTS,6.0,5.4,3,0.38999999999999996
5010549016542,Old Speckled Hen,ALCOHOL,,,6.0,17.94,2,1.56
5000143958638,BH SKY BLUE KS20,TOBACCO,,,6.0,93.0,6,0.07
5000112693621,FANTA FRUIT TWIST 90P,SOFT DRINKS,,PARFETTS,6.0,5.4,6,0.38999999999999996
5000157150837,HZ SOUP TOMATO PM189,CONFECTIONERY,,,6.0,11.34,6,1.33
5059630004853,GO LOCAL FOIL 300MM 1.39,HOUSEHOLD / LAUNDRY,,PARFETTS,6.0,8.34,6,0.64
5059630005799,GL ORANGE CORDIAL PM £1,SOFT DRINKS,,PARFETTS,6.0,6.0,6,0.48
5010034013803,BENS ORIG MEX RICE RTH,RETAIL GROCERY,,,6.0,16.14,5,1.0
5000168006062,McVities Jaffa Cakes PM149,RETAIL GROCERY,,,6.0,8.94,6,1.07
5000159604901,KIND MILK&WHITE CHOC BAR,CONFECTIONERY,,,6.0,9.899999999999999,4,1.0
5000382123590,BOOST ENERGY BLUE RASPBERRY,SOFT DRINKS,,,6.0,4.5,6,0.36000000000000004
5060925293500,HUEL VITMIN BLUE RASPBERRY,CHILLED,,,6.0,11.94,5,1.0
716165284888,RAW BLACK CONNOISSEUR,TOBACCO,,,6.0,13.14,6,1.0
7312040340118,MALIBU STRAWBERRY DAIQ,ALCOHOL,,,6.0,13.14,4,1.21
70177093402,TWIN RASP&STRAW TEABAGS,GROCERY FOOD,,PARFETTS,6.0,16.14,3,2.32
